InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalSales,Year,Month,MonthName
564660,23213,STAR WREATH DECORATION WITH BELL,24,2011-08-26 14:45:00,1.25,15074.0,United Kingdom,30.0,2011,8,August
571221,23132,SMALL IVORY HEART WALL ORGANISER,4,2011-10-14 13:35:00,5.75,16416.0,United Kingdom,23.0,2011,10,October
562143,21643,ASSORTED TUTTI FRUTTI MIRROR,72,2011-08-03 10:41:00,1.25,16422.0,United Kingdom,90.0,2011,8,August
568146,20727,LUNCH BAG  BLACK SKULL.,10,2011-09-25 11:33:00,1.65,16169.0,United Kingdom,16.5,2011,9,September
550829,22189,CREAM HEART CARD HOLDER,1,2011-04-21 10:19:00,3.95,17841.0,United Kingdom,3.95,2011,4,April
575933,22561,WOODEN SCHOOL COLOURING SET,72,2011-11-13 10:41:00,1.45,14911.0,EIRE,104.39999999999999,2011,11,November
557150,22794,SWEETHEART WIRE MAGAZINE RACK,3,2011-06-17 11:02:00,7.95,15555.0,United Kingdom,23.85,2011,6,June
541485,21864,UNION JACK FLAG PASSPORT COVER ,1,2011-01-18 13:05:00,2.1,18118.0,United Kingdom,2.1,2011,1,January
563614,23286,BLUE VINTAGE SPOT BEAKER,96,2011-08-18 08:51:00,0.72,12415.0,Australia,69.12,2011,8,August
572025,23200,JUMBO BAG PEARS,10,2011-10-20 11:30:00,2.08,17651.0,United Kingdom,20.8,2011,10,October
545188,22090,PAPER BUNTING RETROSPOT,4,2011-02-28 15:19:00,2.95,14056.0,United Kingdom,11.8,2011,2,February
547786,20676,RED RETROSPOT BOWL,4,2011-03-25 11:44:00,1.25,14587.0,United Kingdom,5.0,2011,3,March
546995,84997D,CHILDRENS CUTLERY POLKADOT PINK,1,2011-03-18 13:25:00,4.15,14041.0,United Kingdom,4.15,2011,3,March
579161,22131,FOOD CONTAINER SET 3 LOVE HEART ,2,2011-11-28 13:56:00,1.95,17379.0,United Kingdom,3.9,2011,11,November
539978,85169A,IVORY LOVE BIRD CANDLE,24,2010-12-23 14:06:00,0.42,13165.0,United Kingdom,10.08,2010,12,December
575965,22737,RIBBON REEL CHRISTMAS PRESENT ,10,2011-11-13 12:32:00,1.65,13426.0,United Kingdom,16.5,2011,11,November
545475,22846,BREAD BIN DINER STYLE RED ,16,2011-03-03 10:59:00,14.95,12415.0,Australia,239.2,2011,3,March
570598,22941,CHRISTMAS LIGHTS 10 REINDEER,6,2011-10-11 11:55:00,8.5,14175.0,United Kingdom,51.0,2011,10,October
578829,23106,ZINC HEARTS PLANT POT HOLDER,1,2011-11-25 14:53:00,2.89,14710.0,United Kingdom,2.89,2011,11,November
550712,85132C,CHARLIE AND LOLA FIGURES TINS,12,2011-04-20 11:06:00,1.95,15159.0,United Kingdom,23.4,2011,4,April
578526,20725,LUNCH BAG RED RETROSPOT,10,2011-11-24 14:22:00,1.65,13995.0,United Kingdom,16.5,2011,11,November
572330,22553,PLASTERS IN TIN SKULLS,2,2011-10-24 10:17:00,1.65,16426.0,United Kingdom,3.3,2011,10,October
567658,72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,4,2011-09-21 14:50:00,4.25,14428.0,United Kingdom,17.0,2011,9,September
578850,23489,VINTAGE BELLS GARLAND,2,2011-11-27 10:47:00,2.89,13571.0,United Kingdom,5.78,2011,11,November
580637,22075,6 RIBBONS ELEGANT CHRISTMAS ,2,2011-12-05 12:40:00,0.39,15033.0,United Kingdom,0.78,2011,12,December
554954,23201,JUMBO BAG ALPHABET,10,2011-05-27 14:50:00,1.95,14227.0,United Kingdom,19.5,2011,5,May
543369,84378,SET OF 3 HEART COOKIE CUTTERS,4,2011-02-07 14:49:00,1.25,16255.0,United Kingdom,5.0,2011,2,February
577173,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,12,2011-11-18 10:57:00,3.75,14849.0,United Kingdom,45.0,2011,11,November
555858,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-06-07 14:12:00,4.95,14911.0,EIRE,14.850000000000001,2011,6,June
580541,21495,SKULLS AND CROSSBONES WRAP,25,2011-12-05 09:03:00,0.42,15358.0,United Kingdom,10.5,2011,12,December
561031,20719,WOODLAND CHARLOTTE BAG,100,2011-07-24 11:32:00,0.72,13461.0,United Kingdom,72.0,2011,7,July
571653,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,24,2011-10-18 12:17:00,0.39,14298.0,United Kingdom,9.36,2011,10,October
562931,23281,FOLDING BUTTERFLY MIRROR RED  ,2,2011-08-10 16:19:00,0.83,14030.0,United Kingdom,1.66,2011,8,August
536769,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2010-12-02 14:47:00,0.85,17581.0,United Kingdom,8.5,2010,12,December
564197,20725,LUNCH BAG RED RETROSPOT,10,2011-08-23 17:13:00,1.65,13425.0,United Kingdom,16.5,2011,8,August
548408,22502,PICNIC BASKET WICKER SMALL,4,2011-03-31 10:26:00,5.95,17438.0,United Kingdom,23.8,2011,3,March
553750,23298,SPOTTY BUNTING,3,2011-05-19 10:16:00,4.95,15660.0,United Kingdom,14.850000000000001,2011,5,May
543474,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,2011-02-08 15:09:00,1.95,14415.0,United Kingdom,15.6,2011,2,February
548156,21586,KINGS CHOICE GIANT TUBE MATCHES,3,2011-03-29 13:22:00,2.55,14871.0,United Kingdom,7.6499999999999995,2011,3,March
561036,23316,RED REFECTORY CLOCK ,1,2011-07-24 11:54:00,9.95,13137.0,United Kingdom,9.95,2011,7,July
546791,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-03-17 10:38:00,0.42,17716.0,United Kingdom,10.08,2011,3,March
558638,23145,ZINC T-LIGHT HOLDER STAR LARGE,12,2011-07-01 08:16:00,0.95,16317.0,United Kingdom,11.399999999999999,2011,7,July
560010,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-07-14 12:48:00,2.95,13178.0,United Kingdom,17.700000000000003,2011,7,July
547709,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",2,2011-03-24 18:43:00,4.95,18109.0,United Kingdom,9.9,2011,3,March
572291,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-10-23 12:46:00,2.95,16931.0,United Kingdom,17.700000000000003,2011,10,October
561602,21991,BOHEMIAN COLLAGE STATIONERY SET,12,2011-07-28 12:05:00,1.25,16951.0,United Kingdom,15.0,2011,7,July
577572,85099B,JUMBO BAG RED RETROSPOT,4,2011-11-20 15:48:00,2.08,17384.0,United Kingdom,8.32,2011,11,November
572726,23388,WOODLAND MINI BACKPACK,4,2011-10-25 15:19:00,4.15,16056.0,United Kingdom,16.6,2011,10,October
544790,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2011-02-23 12:27:00,2.95,16940.0,United Kingdom,8.850000000000001,2011,2,February
552183,23057,BEADED CHANDELIER T-LIGHT HOLDER,2,2011-05-06 13:43:00,4.95,17604.0,United Kingdom,9.9,2011,5,May
574698,23207,LUNCH BAG ALPHABET DESIGN,10,2011-11-06 13:48:00,1.65,14039.0,United Kingdom,16.5,2011,11,November
576948,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-17 11:45:00,2.08,14515.0,United Kingdom,20.8,2011,11,November
545289,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-03-01 11:55:00,8.5,14732.0,United Kingdom,17.0,2011,3,March
578945,22766,PHOTO FRAME CORNICE,2,2011-11-27 13:47:00,2.95,16877.0,United Kingdom,5.9,2011,11,November
544060,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,4,2011-02-15 13:08:00,0.85,13623.0,United Kingdom,3.4,2011,2,February
576384,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,4,2011-11-15 09:32:00,6.25,12883.0,United Kingdom,25.0,2011,11,November
576927,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,2011-11-17 11:02:00,2.95,12567.0,France,17.700000000000003,2011,11,November
539731,20750,RED RETROSPOT MINI CASES,48,2010-12-21 15:05:00,6.35,14646.0,Netherlands,304.79999999999995,2010,12,December
536833,22969,HOMEMADE JAM SCENTED CANDLES,12,2010-12-02 17:48:00,1.45,18239.0,United Kingdom,17.4,2010,12,December
568065,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-09-23 13:44:00,2.95,16240.0,United Kingdom,17.700000000000003,2011,9,September
555541,84795B,SUNSET CHECK HAMMOCK,1,2011-06-05 12:51:00,7.95,16883.0,United Kingdom,7.95,2011,6,June
573159,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-10-28 08:58:00,1.65,16648.0,United Kingdom,19.799999999999997,2011,10,October
563427,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,2011-08-16 11:40:00,7.95,16470.0,United Kingdom,7.95,2011,8,August
575972,22602,RETROSPOT WOODEN HEART DECORATION,6,2011-11-13 13:01:00,0.85,14499.0,United Kingdom,5.1,2011,11,November
578703,72799E,IVORY PILLAR CANDLE SILVER FLOCK,2,2011-11-25 11:02:00,2.95,17385.0,United Kingdom,5.9,2011,11,November
574624,23531,WALL ART BIG LOVE ,2,2011-11-06 11:20:00,6.95,17769.0,United Kingdom,13.9,2011,11,November
572513,23570,TRADITIONAL PICK UP STICKS GAME ,1,2011-10-24 14:36:00,1.25,16728.0,United Kingdom,1.25,2011,10,October
571328,22571,ROCKING HORSE RED CHRISTMAS ,12,2011-10-17 11:27:00,0.85,12473.0,Germany,10.2,2011,10,October
564734,21059,PARTY INVITES DINOSAURS,8,2011-08-28 13:32:00,0.85,12484.0,Spain,6.8,2011,8,August
556303,84950,ASSORTED COLOUR T-LIGHT HOLDER,12,2011-06-10 10:26:00,0.65,17064.0,United Kingdom,7.800000000000001,2011,6,June
552624,21621,VINTAGE UNION JACK BUNTING,2,2011-05-10 12:53:00,8.5,14505.0,United Kingdom,17.0,2011,5,May
542303,22555,PLASTERS IN TIN STRONGMAN,12,2011-01-27 11:05:00,1.65,12539.0,Spain,19.799999999999997,2011,1,January
569143,23156,SET OF 5 MINI GROCERY MAGNETS,2,2011-09-30 15:04:00,2.08,15867.0,United Kingdom,4.16,2011,9,September
570242,22294,HEART FILIGREE DOVE  SMALL,24,2011-10-09 15:40:00,1.25,16380.0,United Kingdom,30.0,2011,10,October
546428,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-03-13 14:55:00,2.95,12681.0,France,17.700000000000003,2011,3,March
536412,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2010-12-01 11:49:00,2.1,17920.0,United Kingdom,2.1,2010,12,December
576615,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,3,2011-11-15 16:42:00,0.29,17231.0,United Kingdom,0.8699999999999999,2011,11,November
543447,22021,BLUE FELT EASTER EGG BASKET,6,2011-02-08 12:01:00,1.65,16265.0,United Kingdom,9.899999999999999,2011,2,February
541596,20936,FORKED CACTUS CANDLE,2,2011-01-19 16:19:00,2.95,17602.0,United Kingdom,5.9,2011,1,January
559441,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,2011-07-08 12:22:00,8.5,12583.0,France,17.0,2011,7,July
554704,23173,REGENCY TEAPOT ROSES ,4,2011-05-26 10:09:00,9.95,15658.0,United Kingdom,39.8,2011,5,May
571848,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-10-19 12:50:00,8.5,13576.0,United Kingdom,17.0,2011,10,October
541593,21314,SMALL GLASS HEART TRINKET POT,2,2011-01-19 15:20:00,2.1,17611.0,United Kingdom,4.2,2011,1,January
581453,23310,BUBBLEGUM RING ASSORTED,36,2011-12-08 18:15:00,0.42,16401.0,United Kingdom,15.12,2011,12,December
558759,20971,PINK BLUE FELT CRAFT TRINKET BOX,3,2011-07-03 12:36:00,1.25,13148.0,United Kingdom,3.75,2011,7,July
538508,21873,IF YOU CAN'T STAND THE HEAT MUG,1,2010-12-12 13:32:00,1.25,15998.0,United Kingdom,1.25,2010,12,December
537769,22867,HAND WARMER BIRD DESIGN,1,2010-12-08 12:17:00,2.1,15021.0,United Kingdom,2.1,2010,12,December
576055,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,2011-11-13 15:02:00,1.25,15449.0,United Kingdom,15.0,2011,11,November
557805,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-06-23 10:27:00,0.85,17651.0,United Kingdom,8.5,2011,6,June
558086,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-06-26 11:59:00,8.95,16728.0,United Kingdom,17.9,2011,6,June
579571,35970,ZINC FOLKART SLEIGH BELLS,6,2011-11-30 11:48:00,1.69,16657.0,United Kingdom,10.14,2011,11,November
553731,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-05-19 08:26:00,4.15,12481.0,Germany,16.6,2011,5,May
559297,22616,PACK OF 12 LONDON TISSUES ,12,2011-07-07 12:36:00,0.29,16743.0,United Kingdom,3.4799999999999995,2011,7,July
552961,21175,GIN + TONIC DIET METAL SIGN,12,2011-05-12 12:54:00,2.55,15489.0,United Kingdom,30.599999999999998,2011,5,May
558623,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,20,2011-06-30 16:52:00,0.85,12395.0,Belgium,17.0,2011,6,June
578532,23207,LUNCH BAG ALPHABET DESIGN,10,2011-11-24 14:40:00,1.65,18130.0,United Kingdom,16.5,2011,11,November
562031,22847,BREAD BIN DINER STYLE IVORY,1,2011-08-01 17:37:00,16.95,16984.0,United Kingdom,16.95,2011,8,August
554999,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,2011-05-29 15:44:00,1.65,15547.0,United Kingdom,19.799999999999997,2011,5,May
549583,21774,DECORATIVE CATS BATHROOM BOTTLE,12,2011-04-11 09:46:00,1.25,15214.0,United Kingdom,15.0,2011,4,April
557598,22265,EASTER DECORATION NATURAL CHICK,1,2011-06-21 11:33:00,0.65,14667.0,United Kingdom,0.65,2011,6,June
572862,21164,HOME SWEET HOME METAL SIGN ,1,2011-10-26 12:48:00,2.95,16750.0,United Kingdom,2.95,2011,10,October
566864,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,2,2011-09-15 12:51:00,0.42,17786.0,United Kingdom,0.84,2011,9,September
539096,84949,SILVER HANGING T-LIGHT HOLDER,216,2010-12-16 10:19:00,1.45,13089.0,United Kingdom,313.2,2010,12,December
577598,35953,FOLKART STAR CHRISTMAS DECORATIONS,48,2011-11-21 08:19:00,0.39,13430.0,United Kingdom,18.72,2011,11,November
557328,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2011-06-20 09:53:00,1.65,14646.0,Netherlands,1.65,2011,6,June
545312,81950V,FLOWER PURPLE CLOCK W/SUCKER,3,2011-03-01 13:51:00,0.85,15456.0,United Kingdom,2.55,2011,3,March
556541,22854,CREAM SWEETHEART EGG HOLDER,8,2011-06-13 12:52:00,4.95,13552.0,United Kingdom,39.6,2011,6,June
562102,47566,PARTY BUNTING,12,2011-08-02 14:21:00,4.95,13089.0,United Kingdom,59.400000000000006,2011,8,August
C569655,22963,JAM JAR WITH GREEN LID,-12,2011-10-05 12:58:00,0.85,14534.0,United Kingdom,-10.2,2011,10,October
572520,85035C,ROSE 3 WICK MORRIS BOX CANDLE,24,2011-10-24 15:05:00,1.25,13165.0,United Kingdom,30.0,2011,10,October
548521,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,24,2011-03-31 16:41:00,0.42,17735.0,United Kingdom,10.08,2011,3,March
542719,21986,PACK OF 12 PINK POLKADOT TISSUES,4,2011-01-31 14:18:00,0.29,17619.0,United Kingdom,1.16,2011,1,January
574383,23404,HOME SWEET HOME BLACKBOARD,1,2011-11-04 11:03:00,3.26,18102.0,United Kingdom,3.26,2011,11,November
546993,21175,GIN + TONIC DIET METAL SIGN,2,2011-03-18 13:19:00,2.55,17921.0,United Kingdom,5.1,2011,3,March
573070,23270,SET OF 2 CERAMIC PAINTED HEARTS ,2,2011-10-27 13:59:00,1.45,13263.0,United Kingdom,2.9,2011,10,October
547785,22726,ALARM CLOCK BAKELIKE GREEN,6,2011-03-25 11:41:00,3.75,13097.0,United Kingdom,22.5,2011,3,March
561795,22090,PAPER BUNTING RETROSPOT,6,2011-07-29 13:28:00,2.95,12716.0,France,17.700000000000003,2011,7,July
579840,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-11-30 16:19:00,0.85,18158.0,United Kingdom,8.5,2011,11,November
577092,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2011-11-17 16:35:00,2.1,15136.0,United Kingdom,12.600000000000001,2011,11,November
579125,22208,WOOD STAMP SET THANK YOU,12,2011-11-28 12:19:00,0.83,14215.0,United Kingdom,9.959999999999999,2011,11,November
572703,72598,SET/12 TAPER CANDLES,4,2011-10-25 14:35:00,0.85,16110.0,United Kingdom,3.4,2011,10,October
538073,21544,SKULLS  WATER TRANSFER TATTOOS ,4,2010-12-09 14:10:00,0.85,17816.0,United Kingdom,3.4,2010,12,December
C545510,21533,RETROSPOT LARGE MILK JUG,-1,2011-03-03 11:56:00,4.95,15281.0,United Kingdom,-4.95,2011,3,March
548909,22978,PANTRY ROLLING PIN,6,2011-04-05 08:43:00,3.75,12779.0,Poland,22.5,2011,4,April
564049,22608,PENS ASSORTED FUNKY JEWELED ,36,2011-08-22 13:30:00,0.19,17585.0,United Kingdom,6.84,2011,8,August
557755,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,2011-06-22 13:14:00,7.95,14733.0,United Kingdom,31.8,2011,6,June
550939,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-04-21 15:25:00,1.25,16146.0,United Kingdom,30.0,2011,4,April
541987,22195,LARGE HEART MEASURING SPOONS,3,2011-01-24 16:05:00,1.65,14130.0,United Kingdom,4.949999999999999,2011,1,January
571040,23319,BOX OF 6 MINI 50'S CRACKERS,4,2011-10-13 12:59:00,2.49,15272.0,United Kingdom,9.96,2011,10,October
557626,21175,GIN + TONIC DIET METAL SIGN,12,2011-06-21 14:29:00,2.55,14175.0,United Kingdom,30.599999999999998,2011,6,June
564471,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-08-25 12:26:00,1.45,12583.0,France,17.4,2011,8,August
536984,21784,SHOE SHINE BOX ,1,2010-12-03 14:35:00,9.95,17841.0,United Kingdom,9.95,2010,12,December
562733,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-08-09 10:20:00,2.08,14626.0,United Kingdom,20.8,2011,8,August
561712,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-07-29 11:49:00,2.95,14499.0,United Kingdom,17.700000000000003,2011,7,July
539007,22092,BLUE PAISLEY TISSUE BOX,2,2010-12-15 13:00:00,1.25,17894.0,United Kingdom,2.5,2010,12,December
575747,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-11-11 10:19:00,1.25,12589.0,France,30.0,2011,11,November
574750,22580,ADVENT CALENDAR GINGHAM SACK,6,2011-11-07 09:12:00,5.95,17164.0,United Kingdom,35.7,2011,11,November
559864,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-07-13 10:38:00,2.95,14916.0,United Kingdom,17.700000000000003,2011,7,July
553894,22432,WATERING CAN PINK BUNNY,6,2011-05-19 17:15:00,1.95,13658.0,United Kingdom,11.7,2011,5,May
560644,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2011-07-20 11:22:00,2.1,16271.0,United Kingdom,2.1,2011,7,July
562849,23550,WRAP ALPHABET POSTER  ,25,2011-08-10 09:52:00,0.42,16700.0,United Kingdom,10.5,2011,8,August
542870,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-01 12:29:00,1.95,15203.0,United Kingdom,19.5,2011,2,February
546164,48194,DOORMAT HEARTS,5,2011-03-10 10:04:00,7.95,15939.0,United Kingdom,39.75,2011,3,March
570488,22735,RIBBON REEL SOCKS AND MITTENS,1,2011-10-10 17:12:00,3.29,14096.0,United Kingdom,3.29,2011,10,October
566605,22558,CLOTHES PEGS RETROSPOT PACK 24 ,3,2011-09-13 16:27:00,1.65,13263.0,United Kingdom,4.949999999999999,2011,9,September
558862,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2011-07-04 12:25:00,1.25,13901.0,United Kingdom,15.0,2011,7,July
574547,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-11-04 15:08:00,8.25,17841.0,United Kingdom,8.25,2011,11,November
573143,23346,SPACEBOY BEAKER,12,2011-10-27 17:56:00,1.25,13098.0,United Kingdom,15.0,2011,10,October
546424,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-03-13 12:51:00,1.69,13956.0,United Kingdom,27.04,2011,3,March
573382,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-10-30 14:15:00,4.95,17655.0,United Kingdom,14.850000000000001,2011,10,October
564135,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-08-23 11:12:00,1.25,16550.0,United Kingdom,15.0,2011,8,August
567154,47591D,PINK FAIRY CAKE CHILDRENS APRON,50,2011-09-16 16:29:00,1.65,15523.0,United Kingdom,82.5,2011,9,September
539728,21788,KIDS RAIN MAC BLUE,24,2010-12-21 14:26:00,0.85,16270.0,United Kingdom,20.4,2010,12,December
561535,23014,GLASS APOTHECARY BOTTLE ELIXIR,4,2011-07-28 09:48:00,3.95,15116.0,United Kingdom,15.8,2011,7,July
572107,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-10-20 17:13:00,1.69,15836.0,United Kingdom,13.52,2011,10,October
581352,23323,WHITE WICKER STAR ,2,2011-12-08 12:26:00,2.1,14698.0,United Kingdom,4.2,2011,12,December
572853,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-10-26 12:28:00,3.29,17712.0,United Kingdom,13.16,2011,10,October
574863,23581,JUMBO BAG PAISLEY PARK,9,2011-11-07 12:29:00,2.08,15719.0,United Kingdom,18.72,2011,11,November
551658,21930,JUMBO STORAGE BAG SKULLS,10,2011-05-03 12:13:00,2.08,16746.0,United Kingdom,20.8,2011,5,May
571271,21207,SKULL AND CROSSBONES  GARLAND ,1,2011-10-16 12:16:00,1.65,15440.0,United Kingdom,1.65,2011,10,October
537429,22536,MAGIC DRAWING SLATE PURDEY,2,2010-12-06 15:54:00,0.42,12748.0,United Kingdom,0.84,2010,12,December
542059,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2011-01-25 11:59:00,2.55,16757.0,United Kingdom,22.95,2011,1,January
577893,22561,WOODEN SCHOOL COLOURING SET,1,2011-11-22 11:47:00,1.65,17073.0,United Kingdom,1.65,2011,11,November
552188,21244,BLUE POLKADOT PLATE ,8,2011-05-06 14:01:00,1.69,12394.0,Belgium,13.52,2011,5,May
580672,22474,SPACEBOY TV DINNER TRAY,1,2011-12-05 14:29:00,1.95,17920.0,United Kingdom,1.95,2011,12,December
559330,90214E,"LETTER ""E"" BLING KEY RING",6,2011-07-07 15:44:00,1.25,17696.0,United Kingdom,7.5,2011,7,July
573360,22867,HAND WARMER BIRD DESIGN,3,2011-10-30 12:51:00,2.1,15748.0,United Kingdom,6.300000000000001,2011,10,October
568211,21014,SWISS CHALET TREE DECORATION ,24,2011-09-25 15:59:00,0.29,13429.0,United Kingdom,6.959999999999999,2011,9,September
579416,23084,RABBIT NIGHT LIGHT,72,2011-11-29 13:00:00,1.79,12471.0,Germany,128.88,2011,11,November
557389,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-06-20 11:03:00,8.5,15921.0,United Kingdom,8.5,2011,6,June
547498,84596F,SMALL MARSHMALLOWS PINK BOWL,3,2011-03-23 12:24:00,0.42,15021.0,United Kingdom,1.26,2011,3,March
542103,85174,S/4 CACTI CANDLES,4,2011-01-25 13:26:00,4.95,13198.0,United Kingdom,19.8,2011,1,January
580619,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,2011-12-05 12:08:00,0.39,15053.0,United Kingdom,4.68,2011,12,December
551211,23207,LUNCH BAG ALPHABET DESIGN,10,2011-04-27 11:40:00,1.65,13113.0,United Kingdom,16.5,2011,4,April
573822,23230,WRAP ALPHABET DESIGN,25,2011-11-01 11:33:00,0.42,15527.0,United Kingdom,10.5,2011,11,November
576070,46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,2,2011-11-13 15:58:00,0.85,13451.0,United Kingdom,1.7,2011,11,November
551532,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-01 14:17:00,12.75,16554.0,United Kingdom,12.75,2011,5,May
560997,22629,SPACEBOY LUNCH BOX ,12,2011-07-22 13:59:00,1.95,12627.0,Germany,23.4,2011,7,July
571737,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2,2011-10-19 10:31:00,6.25,14367.0,United Kingdom,12.5,2011,10,October
574310,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-11-03 16:56:00,4.95,13467.0,United Kingdom,14.850000000000001,2011,11,November
563346,23203,JUMBO BAG VINTAGE DOILY ,20,2011-08-15 13:37:00,2.08,14282.0,United Kingdom,41.6,2011,8,August
576323,23583,LUNCH BAG PAISLEY PARK  ,5,2011-11-14 15:10:00,1.65,16161.0,United Kingdom,8.25,2011,11,November
C542704,22178,VICTORIAN GLASS HANGING T-LIGHT,-42,2011-01-31 12:48:00,1.06,15189.0,United Kingdom,-44.52,2011,1,January
574387,23041,PAPER LANTERN 9 POINT SNOW STAR,4,2011-11-04 11:04:00,4.15,12944.0,United Kingdom,16.6,2011,11,November
571056,23398,HANGING HEART BONHEUR,12,2011-10-13 14:10:00,0.85,15367.0,United Kingdom,10.2,2011,10,October
569461,23242,TREASURE TIN BUFFALO BILL ,6,2011-10-04 11:36:00,2.08,16556.0,United Kingdom,12.48,2011,10,October
552640,85099B,JUMBO BAG RED RETROSPOT,2,2011-05-10 13:19:00,2.08,17841.0,United Kingdom,4.16,2011,5,May
562166,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-08-03 12:10:00,1.25,13209.0,United Kingdom,15.0,2011,8,August
542102,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-01-25 13:26:00,2.95,12744.0,Singapore,17.700000000000003,2011,1,January
551412,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,3,2011-04-28 13:31:00,4.25,15508.0,United Kingdom,12.75,2011,4,April
559928,20750,RED RETROSPOT MINI CASES,10,2011-07-14 08:52:00,7.95,12405.0,Finland,79.5,2011,7,July
580127,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-12-01 17:51:00,0.85,14911.0,EIRE,10.2,2011,12,December
557636,21531,RED RETROSPOT SUGAR JAM BOWL,1,2011-06-21 15:41:00,2.55,17841.0,United Kingdom,2.55,2011,6,June
574671,23332,IVORY WICKER HEART LARGE,2,2011-11-06 12:23:00,1.65,16744.0,United Kingdom,3.3,2011,11,November
